Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                                                 <spontaneous>
[331]    0.0    0.00    0.00                 __do_global_ctors_aux [331]
                0.00    0.00       6/6           __static_initialization_and_destruction_0(int, int) [330]
-----------------------------------------------
                                                 <spontaneous>
[332]    0.0    0.00    0.00                 M_Init [332]
                0.00    0.00      12/141         Cmd_AddCommand [203]
-----------------------------------------------
                                                 <spontaneous>
[333]    0.0    0.00    0.00                 PF_Find [333]
                0.00    0.00     452/541         EDICT_NUM [323]
                0.00    0.00      17/93          NUM_FOR_EDICT [442]
-----------------------------------------------
                0.00    0.00       1/1           CL_Init [254]
[334]    0.0    0.00    0.00       1         CL_InitTEnts [334]
                0.00    0.00       7/117         S_PrecacheSound [192]
-----------------------------------------------
                                                 <spontaneous>
[335]    0.0    0.00    0.00                 PF_ambientsound [335]
                0.00    0.00     165/27226       MSG_WriteByte [140]
                0.00    0.00     165/18606       MSG_WriteCoord [216]
-----------------------------------------------
                                                 <spontaneous>
[336]    0.0    0.00    0.00                 PF_makestatic [336]
                0.00    0.00     287/27226       MSG_WriteByte [140]
                0.00    0.00     123/6498        MSG_WriteAngle [185]
                0.00    0.00     246/18606       MSG_WriteCoord [216]
                0.00    0.00      41/41          SV_ModelIndex [445]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [23]
[337]    0.0    0.00    0.00       1         Con_Init [337]
                0.00    0.00       4/141         Cmd_AddCommand [203]
                0.00    0.00       1/26          Con_Printf [253]
                0.00    0.00       1/164         Cvar_RegisterVariable [174]
                0.00    0.00       1/6282        Q_memset [121]
                0.00    0.00       1/12907       Hunk_AllocName [95]
                0.00    0.00       1/1226        Con_CheckResize [265]
                0.00    0.00       1/20          COM_CheckParm [448]
-----------------------------------------------
                0.00    0.00       1/1           Mod_LoadTextures(lump_t*) [164]
[338]    0.0    0.00    0.00       1         R_InitSky [338]
                0.00    0.00       2/251         GL_LoadTexture [99]
-----------------------------------------------
                0.00    0.00       1/2           CL_Disconnect [364]
                0.00    0.00       1/2           SV_DropClient [367]
[339]    0.0    0.00    0.00       2         NET_Close [339]
                0.00    0.00       2/2           Loop_Close [349]
                0.00    0.00       2/9702        Sys_FloatTime [72]
-----------------------------------------------
                0.00    0.00       1/1           SV_SpawnServer [49]
[340]    0.0    0.00    0.00       1         SV_CreateBaseline [340]
                0.00    0.00      85/541         EDICT_NUM [323]
                0.00    0.00     133/27226       MSG_WriteByte [140]
                0.00    0.00      57/6498        MSG_WriteAngle [185]
                0.00    0.00     114/18606       MSG_WriteCoord [216]
                0.00    0.00      19/6126        MSG_WriteShort [248]
-----------------------------------------------
                0.00    0.00    1210/1210        _Host_Frame [5]
[341]    0.0    0.00    0.00    1210         Sys_ConsoleInput [341]
-----------------------------------------------
                0.00    0.00    1207/1207        V_CalcRefdef [73]
[342]    0.0    0.00    0.00    1207         V_CalcShake [342]
-----------------------------------------------
                0.00    0.00    1207/1207        R_SetupFrame() [117]
[343]    0.0    0.00    0.00    1207         V_SetContentsColor [343]
-----------------------------------------------
                0.00    0.00       7/123         Cmd_StuffCmds_f [387]
                0.00    0.00     116/123         S_LoadSound [19]
[344]    0.0    0.00    0.00     123         Q_strcat [344]
-----------------------------------------------
                0.00    0.00       1/62          Draw_Init [247]
                0.00    0.00       1/62          Host_Init [23]
                0.00    0.00       4/62          Cmd_Exec_f [186]
                0.00    0.00      56/62          Mod_LoadAliasModel(model_s*, void*) [39]
[345]    0.0    0.00    0.00      62         Hunk_LowMark [345]
-----------------------------------------------
                0.00    0.00      43/43          Key_Event [81]
[346]    0.0    0.00    0.00      43         Con_isSetOSKActive [346]
-----------------------------------------------
                0.00    0.00       1/29          Mod_LoadLighting(lump_t*) [271]
                0.00    0.00      28/29          GL_MakeAliasModelDisplayLists [44]
[347]    0.0    0.00    0.00      29         COM_StripExtension [347]
-----------------------------------------------
                0.00    0.00      14/14          CL_ParseTEnt [195]
[348]    0.0    0.00    0.00      14         R_RunParticleEffect [348]
-----------------------------------------------
                0.00    0.00       2/2           NET_Close [339]
[349]    0.0    0.00    0.00       2         Loop_Close [349]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerInfo [32]
[350]    0.0    0.00    0.00       1         Hunk_Check [350]
-----------------------------------------------
                0.00    0.00       1/1           R_NewMap [41]
[351]    0.0    0.00    0.00       1         R_ClearParticles [351]
-----------------------------------------------
                                                 <spontaneous>
[352]    0.0    0.00    0.00                 COM_LoadStackFile [352]
-----------------------------------------------
                                                 <spontaneous>
[353]    0.0    0.00    0.00                 Draw_ConsoleBackground [353]
-----------------------------------------------
                                                 <spontaneous>
[354]    0.0    0.00    0.00                 Mod_ForName [354]
-----------------------------------------------
                                                 <spontaneous>
[355]    0.0    0.00    0.00                 Mod_TouchModel [355]
-----------------------------------------------
                                                 <spontaneous>
[356]    0.0    0.00    0.00                 PF_Remove [356]
-----------------------------------------------
                                                 <spontaneous>
[357]    0.0    0.00    0.00                 PF_makevectors [357]
-----------------------------------------------
                                                 <spontaneous>
[358]    0.0    0.00    0.00                 PF_sound [358]
-----------------------------------------------
                                                 <spontaneous>
[359]    0.0    0.00    0.00                 SV_ClearDatagram [359]
-----------------------------------------------
                                                 <spontaneous>
[360]    0.0    0.00    0.00                 SetMinMaxSize [360]
-----------------------------------------------
                0.00    0.00     251/251         GL_LoadTexture [99]
[361]    0.0    0.00    0.00     251         GL_GetTexfName(int) [361]
-----------------------------------------------
                0.00    0.00     232/232         GL_LoadTexture [99]
[362]    0.0    0.00    0.00     232         round_down(unsigned int) [362]
-----------------------------------------------
                                1051             Mod_SetParent(mnode_s*, mnode_s*) [363]
                0.00    0.00       1/3           Mod_LoadNodes(lump_t*) [205]
                0.00    0.00       2/3           Mod_LoadBrushModel(model_s*, void*) [71]
[363]    0.0    0.00    0.00       3+1051    Mod_SetParent(mnode_s*, mnode_s*) [363]
                                1051             Mod_SetParent(mnode_s*, mnode_s*) [363]
-----------------------------------------------
                0.00    0.00       1/3           CL_EstablishConnection [376]
                0.00    0.00       1/3           Host_Map_f [48]
                0.00    0.00       1/3           Host_Quit_f [371]
[364]    0.0    0.00    0.00       3         CL_Disconnect [364]
                0.00    0.00       1/2           NET_Close [339]
                0.00    0.00       1/3           Host_ShutdownServer [365]
                0.00    0.00       6/6282        Q_memset [121]
                0.00    0.00       1/2412        NET_SendUnreliableMessage [101]
                0.00    0.00       1/268         Con_DPrintf [302]
                0.00    0.00       1/27226       MSG_WriteByte [140]
                0.00    0.00       2/7276        SZ_Clear [284]
-----------------------------------------------
                0.00    0.00       1/3           CL_Disconnect [364]
                0.00    0.00       1/3           Host_Map_f [48]
                0.00    0.00       1/3           Host_Quit_f [371]
[365]    0.0    0.00    0.00       3         Host_ShutdownServer [365]
                0.00    0.00       1/1           SV_DropClient [367]
                0.00    0.00       1/1           NET_SendToAll [398]
                0.00    0.00       2/9702        Sys_FloatTime [72]
                0.00    0.00       1/27226       MSG_WriteByte [140]
-----------------------------------------------
                                                 <spontaneous>
[366]    0.0    0.00    0.00                 Cmd_Init [366]
                0.00    0.00       5/141         Cmd_AddCommand [203]
-----------------------------------------------
                0.00    0.00       1/1           Host_ShutdownServer [365]
[367]    0.0    0.00    0.00       1         SV_DropClient [367]
                0.00    0.00       1/2           NET_Close [339]
                0.00    0.00       1/208         Sys_Printf [178]
                0.00    0.00       1/10          NET_CanSendMessage [388]
                0.00    0.00       1/5607        PR_ExecuteProgram [118]
-----------------------------------------------
                                                 <spontaneous>
[368]    0.0    0.00    0.00                 Chase_Init [368]
                0.00    0.00       3/164         Cvar_RegisterVariable [174]
-----------------------------------------------
                                                 <spontaneous>
[369]    0.0    0.00    0.00                 S_LocalSound [369]
                0.00    0.00       3/7476        S_LoadSound [19]
                0.00    0.00       3/232         S_FindName [226]
-----------------------------------------------
                0.00    0.00       1/1           Mod_LoadBrushModel(model_s*, void*) [71]
[370]    0.0    0.00    0.00       1         Mod_LoadSubmodels(lump_t*) [370]
                0.00    0.00     495/33751       FloatNoSwap [206]
                0.00    0.00     385/105545      LongNoSwap [124]
                0.00    0.00       1/12907       Hunk_AllocName [95]
-----------------------------------------------
                                                 <spontaneous>
[371]    0.0    0.00    0.00                 Host_Quit_f [371]
                0.00    0.00       1/3           CL_Disconnect [364]
                0.00    0.00       1/3           Host_ShutdownServer [365]
-----------------------------------------------
                                                 <spontaneous>
[372]    0.0    0.00    0.00                 Host_Spawn_f [372]
                0.00    0.00     149/27226       MSG_WriteByte [140]
                0.00    0.00       4/1213        MSG_WriteLong [225]
                0.00    0.00       2/5607        PR_ExecuteProgram [118]
                0.00    0.00       1/9702        Sys_FloatTime [72]
                0.00    0.00       3/6498        MSG_WriteAngle [185]
                0.00    0.00       1/541         EDICT_NUM [323]
                0.00    0.00       1/2414        MSG_WriteFloat [268]
                0.00    0.00       1/6126        MSG_WriteShort [248]
                0.00    0.00       1/7276        SZ_Clear [284]
                0.00    0.00      65/271         MSG_WriteString [434]
                0.00    0.00       1/93          NUM_FOR_EDICT [442]
-----------------------------------------------
                0.00    0.00       3/9           CL_SendCmd [84]
                0.00    0.00       6/9           SV_SendClientMessages [74]
[373]    0.0    0.00    0.00       9         NET_SendMessage [373]
                0.00    0.00       9/10          Loop_SendMessage [383]
                0.00    0.00       9/9702        Sys_FloatTime [72]
-----------------------------------------------
                0.00    0.00      59/59          CL_RelinkEntities [173]
[374]    0.0    0.00    0.00      59         R_RocketTrail [374]
                0.00    0.00      59/125823      VectorNormalize [25]
-----------------------------------------------
                0.00    0.00       2/2           Host_Map_f [48]
[375]    0.0    0.00    0.00       2         Host_Connect_f [375]
                0.00    0.00       1/1           CL_EstablishConnection [376]
                0.00    0.00       1/2           SCR_BeginLoadingPlaque [401]
                0.00    0.00       1/1580        Cmd_Argv [286]
-----------------------------------------------
                0.00    0.00       1/1           Host_Connect_f [375]
[376]    0.0    0.00    0.00       1         CL_EstablishConnection [376]
                0.00    0.00       1/3           CL_Disconnect [364]
                0.00    0.00       1/1           NET_Connect [406]
                0.00    0.00       1/268         Con_DPrintf [302]
-----------------------------------------------
                0.00    0.00      21/21          Con_Printf [253]
[377]    0.0    0.00    0.00      21         Con_Print [377]
                0.00    0.00      26/6282        Q_memset [121]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [23]
[378]    0.0    0.00    0.00       1         Cbuf_InsertText [378]
                0.00    0.00       3/2114        Z_Malloc [96]
                0.00    0.00       3/4313        Q_memcpy [97]
                0.00    0.00       8/7334        SZ_Write [217]
                0.00    0.00      10/4902        Q_strlen [250]
                0.00    0.00       3/7276        SZ_Clear [284]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerMessage [24]
[379]    0.0    0.00    0.00       1         CL_ParseScreenFade [379]
                0.00    0.00       1/26          Con_Printf [253]
                0.00    0.00       4/26100       MSG_ReadByte [144]
                0.00    0.00       3/6122        MSG_ReadShort [259]
-----------------------------------------------
                                                 <spontaneous>
[380]    0.0    0.00    0.00                 Host_Startdemos_f [380]
                0.00    0.00       1/26          Con_Printf [253]
                0.00    0.00       3/1580        Cmd_Argv [286]
                0.00    0.00       1/173         Cmd_Argc [437]
-----------------------------------------------
                                                 <spontaneous>
[381]    0.0    0.00    0.00                 CDAudio_Shutdown [381]
                0.00    0.00       1/26          Con_Printf [253]
                0.00    0.00       1/20          COM_CheckParm [448]
-----------------------------------------------
                                                 <spontaneous>
[382]    0.0    0.00    0.00                 Key_Init [382]
                0.00    0.00       2/141         Cmd_AddCommand [203]
-----------------------------------------------
                0.00    0.00       1/10          NET_SendToAll [398]
                0.00    0.00       9/10          NET_SendMessage [373]
[383]    0.0    0.00    0.00      10         Loop_SendMessage [383]
                0.00    0.00       9/4313        Q_memcpy [97]
-----------------------------------------------
                                                 <spontaneous>
[384]    0.0    0.00    0.00                 Cmd_Alias_f [384]
                0.00    0.00       4/2114        Z_Malloc [96]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [23]
[385]    0.0    0.00    0.00       1         Mod_Init [385]
                0.00    0.00       1/164         Cvar_RegisterVariable [174]
-----------------------------------------------
                                                 <spontaneous>
[386]    0.0    0.00    0.00                 M_Main_Key [386]
                0.00    0.00       2/76          S_StartSound [256]
-----------------------------------------------
                                                 <spontaneous>
[387]    0.0    0.00    0.00                 Cmd_StuffCmds_f [387]
                0.00    0.00       2/2114        Z_Malloc [96]
                0.00    0.00       7/123         Q_strcat [344]
                0.00    0.00       3/1893        Z_Free [266]
                0.00    0.00       3/4902        Q_strlen [250]
-----------------------------------------------
                0.00    0.00       1/10          SV_DropClient [367]
                0.00    0.00       3/10          CL_SendCmd [84]
                0.00    0.00       6/10          SV_SendClientMessages [74]
[388]    0.0    0.00    0.00      10         NET_CanSendMessage [388]
                0.00    0.00      10/9702        Sys_FloatTime [72]
                0.00    0.00      10/10          Loop_CanSendMessage [451]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [23]
[389]    0.0    0.00    0.00       1         Memory_Init [389]
                0.00    0.00       1/141         Cmd_AddCommand [203]
                0.00    0.00       1/12907       Hunk_AllocName [95]
                0.00    0.00       1/20          COM_CheckParm [448]
-----------------------------------------------
                0.00    0.00       1/1           R_NewMap [41]
[390]    0.0    0.00    0.00       1         Sky_NewMap [390]
                0.00    0.00      12/4980        COM_Parse [129]
                0.00    0.00       1/1           Sky_LoadSkyBox [477]
-----------------------------------------------
                0.00    0.00       1/4           CL_ParseUpdate [143]
                0.00    0.00       3/4           CL_ParseServerMessage [24]
[391]    0.0    0.00    0.00       4         CL_SignonReply [391]
                0.00    0.00       6/268         Con_DPrintf [302]
                0.00    0.00       2/143         va [289]
                0.00    0.00       5/27226       MSG_WriteByte [140]
                0.00    0.00       5/271         MSG_WriteString [434]
                0.00    0.00       2/2           CDAudio_Resume [457]
-----------------------------------------------
                0.00    0.00       1/1           R_Init [275]
[392]    0.0    0.00    0.00       1         Sky_Init [392]
                0.00    0.00       1/141         Cmd_AddCommand [203]
-----------------------------------------------
                                                 <spontaneous>
[393]    0.0    0.00    0.00                 VID_Init [393]
                0.00    0.00       1/208         Sys_Printf [178]
                0.00    0.00       1/105545      LongNoSwap [124]
-----------------------------------------------
                                                 <spontaneous>
[394]    0.0    0.00    0.00                 PF_Spawn [394]
                0.00    0.00      18/402         ED_Alloc [315]
-----------------------------------------------
                0.00    0.00       1/1           SV_SpawnServer [49]
[395]    0.0    0.00    0.00       1         Host_ClearMemory [395]
                0.00    0.00       1/58          Hunk_FreeToLowMark [276]
                0.00    0.00       1/268         Con_DPrintf [302]
                0.00    0.00       1/1           D_FlushCaches [467]
                0.00    0.00       1/1           Mod_ClearAll [472]
-----------------------------------------------
                                                 <spontaneous>
[396]    0.0    0.00    0.00                 PF_aim [396]
                0.00    0.00       1/11316       SV_Move [30]
                0.00    0.00       1/3023        VectorMA [209]
-----------------------------------------------
                0.00    0.00       1/1           SV_CheckForNewClients [183]
[397]    0.0    0.00    0.00       1         SV_ConnectClient [397]
                0.00    0.00       1/1           SV_SendServerinfo [403]
                0.00    0.00       1/5607        PR_ExecuteProgram [118]
                0.00    0.00       1/268         Con_DPrintf [302]
                0.00    0.00       1/541         EDICT_NUM [323]
-----------------------------------------------
                0.00    0.00       1/1           Host_ShutdownServer [365]
[398]    0.0    0.00    0.00       1         NET_SendToAll [398]
                0.00    0.00       2/9702        Sys_FloatTime [72]
                0.00    0.00       1/10          Loop_SendMessage [383]
-----------------------------------------------
                                                 <spontaneous>
[399]    0.0    0.00    0.00                 S_StopAllSounds [399]
                0.00    0.00       5/6282        Q_memset [121]
-----------------------------------------------
                0.00    0.00      40/322         ED_LoadFromFile [125]
                0.00    0.00     282/322         ED_Free [402]
[400]    0.0    0.00    0.00     322         SV_UnlinkEdict [400]
                0.00    0.00      13/2425        RemoveLink [236]
-----------------------------------------------
                0.00    0.00       1/2           Host_Map_f [48]
                0.00    0.00       1/2           Host_Connect_f [375]
[401]    0.0    0.00    0.00       2         SCR_BeginLoadingPlaque [401]
                0.00    0.00       4/6282        Q_memset [121]
                0.00    0.00       2/2           CDAudio_Pause [456]
-----------------------------------------------
                                                 <spontaneous>
[402]    0.0    0.00    0.00                 ED_Free [402]
                0.00    0.00     282/322         SV_UnlinkEdict [400]
-----------------------------------------------
                0.00    0.00       1/1           SV_ConnectClient [397]
[403]    0.0    0.00    0.00       1         SV_SendServerinfo [403]
                0.00    0.00      12/27226       MSG_WriteByte [140]
                0.00    0.00       1/1213        MSG_WriteLong [225]
                0.00    0.00       1/6126        MSG_WriteShort [248]
                0.00    0.00     197/271         MSG_WriteString [434]
                0.00    0.00       1/93          NUM_FOR_EDICT [442]
-----------------------------------------------
                0.00    0.00       1/1           COM_Init [135]
[404]    0.0    0.00    0.00       1         MaterialsInit [404]
                0.00    0.00       3/6282        Q_memset [121]
                0.00    0.00     146/146         COM_MemFgets [439]
-----------------------------------------------
                0.00    0.00       1/1           SX_RoomFX [90]
[405]    0.0    0.00    0.00       1         SXRVB_DoReverb [405]
                0.00    0.00       3/6282        Q_memset [121]
-----------------------------------------------
                0.00    0.00       1/1           CL_EstablishConnection [376]
[406]    0.0    0.00    0.00       1         NET_Connect [406]
                0.00    0.00       1/9702        Sys_FloatTime [72]
                0.00    0.00       1/1           Loop_Connect [415]
                0.00    0.00       1/173964      Q_strcasecmp [77]
-----------------------------------------------
                0.00    0.00       1/4           CL_Init [254]
                0.00    0.00       1/4           NET_Init [26]
                0.00    0.00       2/4           Host_Init [23]
[407]    0.0    0.00    0.00       4         SZ_Alloc [407]
                0.00    0.00       3/12907       Hunk_AllocName [95]
-----------------------------------------------
                0.00    0.00       1/20          Draw_Init [247]
                0.00    0.00      19/20          Draw_CachePic [98]
[408]    0.0    0.00    0.00      20         SwapPic [408]
                0.00    0.00      40/105545      LongNoSwap [124]
-----------------------------------------------
                                                 <spontaneous>
[409]    0.0    0.00    0.00                 IN_ForwardDown [409]
                0.00    0.00      10/1580        Cmd_Argv [286]
-----------------------------------------------
                                                 <spontaneous>
[410]    0.0    0.00    0.00                 IN_ForwardUp [410]
                0.00    0.00      10/1580        Cmd_Argv [286]
-----------------------------------------------
                0.00    0.00       1/1           SX_RoomFX [90]
[411]    0.0    0.00    0.00       1         SXDLY_DoDelay [411]
                0.00    0.00       2/6282        Q_memset [121]
-----------------------------------------------
                0.00    0.00       1/1           Host_Shutdown [196]
[412]    0.0    0.00    0.00       1         NET_Shutdown [412]
                0.00    0.00       1/9702        Sys_FloatTime [72]
                0.00    0.00       2/2           Datagram_Shutdown [459]
-----------------------------------------------
                                                 <spontaneous>
[413]    0.0    0.00    0.00                 IN_AttackDown [413]
                0.00    0.00       6/1580        Cmd_Argv [286]
-----------------------------------------------
                                                 <spontaneous>
[414]    0.0    0.00    0.00                 IN_AttackUp [414]
                0.00    0.00       6/1580        Cmd_Argv [286]
-----------------------------------------------
                0.00    0.00       1/1           NET_Connect [406]
[415]    0.0    0.00    0.00       1         Loop_Connect [415]
                0.00    0.00       2/2           NET_NewQSocket [422]
                0.00    0.00       2/2290        Q_strcpy [243]
                0.00    0.00       1/615879      Q_strcmp [40]
-----------------------------------------------
                                                 <spontaneous>
[416]    0.0    0.00    0.00                 Host_Name_f [416]
                0.00    0.00       2/27226       MSG_WriteByte [140]
                0.00    0.00       1/2290        Q_strcpy [243]
                0.00    0.00       1/1580        Cmd_Argv [286]
                0.00    0.00       2/173         Cmd_Argc [437]
-----------------------------------------------
                0.00    0.00       1/1           R_Init [275]
[417]    0.0    0.00    0.00       1         R_InitParticles [417]
                0.00    0.00       1/12907       Hunk_AllocName [95]
                0.00    0.00       1/20          COM_CheckParm [448]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [23]
[418]    0.0    0.00    0.00       1         R_InitTextures [418]
                0.00    0.00       1/12907       Hunk_AllocName [95]
                0.00    0.00       1/1           GL_InitTextureUsage() [1975]
-----------------------------------------------
                                                 <spontaneous>
[419]    0.0    0.00    0.00                 Host_FindMaxClients [419]
                0.00    0.00       1/12907       Hunk_AllocName [95]
                0.00    0.00       2/20          COM_CheckParm [448]
-----------------------------------------------
                                                 <spontaneous>
[420]    0.0    0.00    0.00                 Host_Color_f [420]
                0.00    0.00       2/1580        Cmd_Argv [286]
                0.00    0.00       2/27226       MSG_WriteByte [140]
                0.00    0.00       2/173         Cmd_Argc [437]
-----------------------------------------------
                                                 <spontaneous>
[421]    0.0    0.00    0.00                 SV_BroadcastPrintf [421]
                0.00    0.00       4/27226       MSG_WriteByte [140]
                0.00    0.00       4/271         MSG_WriteString [434]
-----------------------------------------------
                0.00    0.00       2/2           Loop_Connect [415]
[422]    0.0    0.00    0.00       2         NET_NewQSocket [422]
                0.00    0.00       2/2290        Q_strcpy [243]
-----------------------------------------------
                                                 <spontaneous>
[423]    0.0    0.00    0.00                 Host_PreSpawn_f [423]
                0.00    0.00       2/27226       MSG_WriteByte [140]
                0.00    0.00       1/7334        SZ_Write [217]
-----------------------------------------------
                                                 <spontaneous>
[424]    0.0    0.00    0.00                 IN_JumpUp [424]
                0.00    0.00       2/1580        Cmd_Argv [286]
-----------------------------------------------
                                                 <spontaneous>
[425]    0.0    0.00    0.00                 IN_Impulse [425]
                0.00    0.00       1/1580        Cmd_Argv [286]
                0.00    0.00       1/1           Q_atoi [473]
-----------------------------------------------
                                                 <spontaneous>
[426]    0.0    0.00    0.00                 IN_JumpDown [426]
                0.00    0.00       1/1580        Cmd_Argv [286]
-----------------------------------------------
                                                 <spontaneous>
[427]    0.0    0.00    0.00                 IN_UpUp [427]
                0.00    0.00       1/1580        Cmd_Argv [286]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[428]    0.0    0.00    0.00       1         StartUpParams(char**, int, char*, char*, char*) [428]
                0.00    0.00       3/615879      Q_strcmp [40]
-----------------------------------------------
                                                 <spontaneous>
[429]    0.0    0.00    0.00                 PF_centerprint [429]
                0.00    0.00       3/3206        MSG_WriteChar [310]
                0.00    0.00       3/93          NUM_FOR_EDICT [442]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerInfo [32]
[430]    0.0    0.00    0.00       1         CL_ClearState [430]
                0.00    0.00       1/7276        SZ_Clear [284]
-----------------------------------------------
                0.00    0.00    1207/1207        R_DrawParticles [91]
[431]    0.0    0.00    0.00    1207         D_DeleteBuffer [431]
-----------------------------------------------
                0.00    0.00     162/1104        R_NewMap [41]
                0.00    0.00     942/1104        GetWavinfo [441]
[432]    0.0    0.00    0.00    1104         Q_strncmp [432]
-----------------------------------------------
                0.00    0.00       5/273         SV_ReadClientMessage [110]
                0.00    0.00      70/273         CL_ParseServerMessage [24]
                0.00    0.00     198/273         CL_ParseServerInfo [32]
[433]    0.0    0.00    0.00     273         MSG_ReadString [433]
-----------------------------------------------
                0.00    0.00       4/271         SV_BroadcastPrintf [421]
                0.00    0.00       5/271         CL_SignonReply [391]
                0.00    0.00      65/271         Host_Spawn_f [372]
                0.00    0.00     197/271         SV_SendServerinfo [403]
[434]    0.0    0.00    0.00     271         MSG_WriteString [434]
-----------------------------------------------
                0.00    0.00     195/195         CL_ParseServerInfo [32]
[435]    0.0    0.00    0.00     195         CL_KeepaliveMessage [435]
-----------------------------------------------
                0.00    0.00     174/174         COM_LoadFile [22]
[436]    0.0    0.00    0.00     174         Draw_EndDisc [436]
-----------------------------------------------
                0.00    0.00       1/173         Host_Startdemos_f [380]
                0.00    0.00       2/173         Host_Color_f [420]
                0.00    0.00       2/173         Host_Name_f [416]
                0.00    0.00       4/173         Host_Map_f [48]
                0.00    0.00      54/173         Cvar_Command [223]
                0.00    0.00     110/173         Key_Bind_f [235]
[437]    0.0    0.00    0.00     173         Cmd_Argc [437]
-----------------------------------------------
                0.00    0.00     169/169         SV_FlyMove [78]
[438]    0.0    0.00    0.00     169         CrossProduct [438]
-----------------------------------------------
                0.00    0.00     146/146         MaterialsInit [404]
[439]    0.0    0.00    0.00     146         COM_MemFgets [439]
-----------------------------------------------
                0.00    0.00     128/128         COM_CheckRegistered [263]
[440]    0.0    0.00    0.00     128         ShortSwap [440]
-----------------------------------------------
                0.00    0.00     116/116         S_LoadSound [19]
[441]    0.0    0.00    0.00     116         GetWavinfo [441]
                0.00    0.00     942/1104        Q_strncmp [432]
-----------------------------------------------
                0.00    0.00       1/93          Host_Spawn_f [372]
                0.00    0.00       1/93          SV_SendServerinfo [403]
                0.00    0.00       3/93          PF_centerprint [429]
                0.00    0.00      17/93          PF_Find [333]
                0.00    0.00      71/93          SV_StartSound [293]
[442]    0.0    0.00    0.00      93         NUM_FOR_EDICT [442]
-----------------------------------------------
                0.00    0.00      62/62          SV_CreateAreaNode [460]
[443]    0.0    0.00    0.00      62         ClearLink [443]
-----------------------------------------------
                0.00    0.00      57/57          SV_ReadClientMessage [110]
[444]    0.0    0.00    0.00      57         Q_strncasecmp [444]
-----------------------------------------------
                0.00    0.00      41/41          PF_makestatic [336]
[445]    0.0    0.00    0.00      41         SV_ModelIndex [445]
-----------------------------------------------
                0.00    0.00      31/31          Mod_LoadModel(model_s*, qboolean) [53]
[446]    0.0    0.00    0.00      31         COM_FileBase [446]
-----------------------------------------------
                0.00    0.00       2/21          CDAudio_Init [231]
                0.00    0.00      19/21          Draw_CachePic [98]
[447]    0.0    0.00    0.00      21         COM_FileExtension [447]
-----------------------------------------------
                0.00    0.00       1/20          CDAudio_Shutdown [381]
                0.00    0.00       1/20          Con_Init [337]
                0.00    0.00       1/20          Host_Init [23]
                0.00    0.00       1/20          Datagram_Init [27]
                0.00    0.00       1/20          R_InitParticles [417]
                0.00    0.00       1/20          Memory_Init [389]
                0.00    0.00       2/20          CDAudio_Init [231]
                0.00    0.00       2/20          Host_InitVCR [468]
                0.00    0.00       2/20          Host_FindMaxClients [419]
                0.00    0.00       2/20          S_Init [270]
                0.00    0.00       6/20          NET_Init [26]
[448]    0.0    0.00    0.00      20         COM_CheckParm [448]
-----------------------------------------------
                0.00    0.00      20/20          PF_randomlong [811]
[449]    0.0    0.00    0.00      20         RandomLong [449]
-----------------------------------------------
                0.00    0.00      12/12          SV_ReadClientMessage [110]
[450]    0.0    0.00    0.00      12         Host_Begin_f [450]
-----------------------------------------------
                0.00    0.00      10/10          NET_CanSendMessage [388]
[451]    0.0    0.00    0.00      10         Loop_CanSendMessage [451]
-----------------------------------------------
                0.00    0.00       5/5           SV_Physics_Pusher [102]
[452]    0.0    0.00    0.00       5         SV_PushMove [452]
-----------------------------------------------
                0.00    0.00       1/3           PR_LoadProgs [56]
                0.00    0.00       2/3           COM_LoadPackFile [153]
[453]    0.0    0.00    0.00       3         CRC_Init [453]
-----------------------------------------------
                0.00    0.00       3/3           CL_ParseServerMessage [24]
[454]    0.0    0.00    0.00       3         SCR_CenterPrint [454]
-----------------------------------------------
                0.00    0.00       3/3           V_UpdatePalette [211]
[455]    0.0    0.00    0.00       3         VID_ShiftPalette [455]
-----------------------------------------------
                0.00    0.00       2/2           SCR_BeginLoadingPlaque [401]
[456]    0.0    0.00    0.00       2         CDAudio_Pause [456]
-----------------------------------------------
                0.00    0.00       2/2           CL_SignonReply [391]
[457]    0.0    0.00    0.00       2         CDAudio_Resume [457]
-----------------------------------------------
                0.00    0.00       2/2           CL_ParseServerMessage [24]
[458]    0.0    0.00    0.00       2         CL_NewTranslation [458]
-----------------------------------------------
                0.00    0.00       2/2           NET_Shutdown [412]
[459]    0.0    0.00    0.00       2         Datagram_Shutdown [459]
-----------------------------------------------
                                  30             SV_CreateAreaNode [460]
                0.00    0.00       2/2           SV_SpawnServer [49]
[460]    0.0    0.00    0.00       2+30      SV_CreateAreaNode [460]
                0.00    0.00      62/62          ClearLink [443]
                                  30             SV_CreateAreaNode [460]
-----------------------------------------------
