Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.00       3/3           COM_FindFile [85]
[184]    0.0    0.01    0.00       3         Sys_FileTime [184]
-----------------------------------------------
                0.00    0.01     108/108         S_LoadSound [47]
[185]    0.0    0.00    0.01     108         ResampleSfx [185]
                0.01    0.00    6472/130163      ShortNoSwap [73]
                0.00    0.00     108/11862       Cache_Check [48]
-----------------------------------------------
                0.00    0.00     408/2419        R_ParseParticleEffect [130]
                0.01    0.00    2011/2419        CL_ParseClientdata [104]
[186]    0.0    0.01    0.00    2419         MSG_ReadChar [186]
-----------------------------------------------
                0.01    0.00       2/2           CL_ParseTEnt [91]
[187]    0.0    0.01    0.00       2         R_ParticleExplosion [187]
-----------------------------------------------
                0.00    0.01     130/130         Cmd_AddCommand [146]
[188]    0.0    0.00    0.01     130         Cvar_VariableString [188]
                0.01    0.00    8786/48962       Q_strcmp [106]
-----------------------------------------------
                0.01    0.00     986/986         CL_ReadFromServer [7]
[189]    0.0    0.01    0.00     986         CL_UpdateTEnts [189]
-----------------------------------------------
                0.01    0.00       1/1           S_Init [175]
[190]    0.0    0.01    0.00       1         SNDDMA_Init [190]
-----------------------------------------------
                                                 <spontaneous>
[191]    0.0    0.01    0.00                 Hunk_Alloc [191]
-----------------------------------------------
                0.00    0.01     131/131         Cvar_RegisterVariable [140]
[192]    0.0    0.00    0.01     131         Cmd_Exists [192]
                0.01    0.00    8244/48962       Q_strcmp [106]
-----------------------------------------------
                0.00    0.01       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[193]    0.0    0.00    0.01       8         Mod_LoadMarksurfaces(lump_t*) [193]
                0.01    0.00    7973/130163      ShortNoSwap [73]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.01       2/2           Mod_LoadModel(model_s*, qboolean) [38]
[194]    0.0    0.00    0.01       2         Mod_LoadSpriteModel(model_s*, void*) [194]
                0.00    0.01       8/8           Mod_LoadSpriteFrame(void*, mspriteframe_s**, int) [195]
                0.00    0.00       2/14327       Hunk_AllocName [54]
                0.00    0.00      20/89384       LongNoSwap [77]
                0.00    0.00       2/43294       FloatNoSwap [108]
-----------------------------------------------
                0.00    0.01       8/8           Mod_LoadSpriteModel(model_s*, void*) [194]
[195]    0.0    0.00    0.01       8         Mod_LoadSpriteFrame(void*, mspriteframe_s**, int) [195]
                0.00    0.01       8/239         GL_LoadTexture [62]
                0.00    0.00       8/14327       Hunk_AllocName [54]
                0.00    0.00       8/2756        Q_memset [119]
                0.00    0.00      32/89384       LongNoSwap [77]
-----------------------------------------------
                                                 <spontaneous>
[196]    0.0    0.00    0.01                 Key_Bind_f [196]
                0.00    0.00     105/705         Z_Malloc [132]
                0.00    0.00    1096/17445       Q_strcasecmp [128]
                0.00    0.00     105/870         Q_strcpy [218]
                0.00    0.00     105/1019        Q_strlen [217]
                0.00    0.00     210/287         Cmd_Argv [291]
                0.00    0.00     105/146         Cmd_Argc [293]
                0.00    0.00      52/520         Z_Free [289]
-----------------------------------------------
                0.01    0.00    2958/2958        CL_SendMove [148]
[197]    0.0    0.01    0.00    2958         MSG_WriteAngle [197]
-----------------------------------------------
                0.00    0.00       1/1294        Con_Init [253]
                0.01    0.00    1293/1294        SCR_UpdateScreen [12]
[198]    0.0    0.01    0.00    1294         Con_CheckResize [198]
                0.00    0.00       1/813         Q_memcpy [76]
                0.00    0.00       2/2756        Q_memset [119]
-----------------------------------------------
                0.00    0.00       5/2963        CL_SignonReply [287]
                0.01    0.00    2958/2963        CL_SendMove [148]
[199]    0.0    0.01    0.00    2963         MSG_WriteByte [199]
-----------------------------------------------
                0.01    0.00    1293/1293        SCR_UpdateScreen [12]
[200]    0.0    0.01    0.00    1293         GL_BeginRendering [200]
-----------------------------------------------
                0.01    0.00     986/986         R_RenderScene() [1]
[201]    0.0    0.01    0.00     986         R_RenderDlights [201]
-----------------------------------------------
                0.01    0.00     986/986         R_RenderScene() [1]
[202]    0.0    0.01    0.00     986         R_SetFrustum() [202]
-----------------------------------------------
                0.01    0.00     470/470         GL_LoadTexture [62]
[203]    0.0    0.01    0.00     470         round_up(unsigned int) [203]
-----------------------------------------------
                0.00    0.01      36/36          Cmd_ExecuteString [97]
[204]    0.0    0.00    0.01      36         Cvar_Command [204]
                0.00    0.00      36/37          Cvar_Set [220]
                0.00    0.00    1648/48962       Q_strcmp [106]
                0.00    0.00      72/287         Cmd_Argv [291]
                0.00    0.00      36/146         Cmd_Argc [293]
-----------------------------------------------
                                                 <spontaneous>
[205]    0.0    0.00    0.01                 S_TouchSound [205]
                0.00    0.01     105/219         S_FindName [176]
-----------------------------------------------
                                                 <spontaneous>
[206]    0.0    0.00    0.01                 CL_InitInput [206]
                0.00    0.01      34/136         Cmd_AddCommand [146]
-----------------------------------------------
                                                 <spontaneous>
[207]    0.0    0.00    0.01                 Host_InitCommands [207]
                0.00    0.01      34/136         Cmd_AddCommand [146]
-----------------------------------------------
                                                 <spontaneous>
[208]    0.0    0.00    0.01                 CL_Init [208]
                0.00    0.00      19/134         Cvar_RegisterVariable [140]
                0.00    0.00       7/136         Cmd_AddCommand [146]
                0.00    0.00       1/1           CL_InitTEnts [255]
                0.00    0.00       1/4           SZ_Alloc [281]
-----------------------------------------------
                                                 <spontaneous>
[209]    0.0    0.00    0.01                 V_Init [209]
                0.00    0.01      26/134         Cvar_RegisterVariable [140]
                0.00    0.00       3/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [24]
[210]    0.0    0.00    0.01       1         Draw_Init [210]
                0.00    0.00       4/239         GL_LoadTexture [62]
                0.00    0.00       2/328         COM_LoadFile [63]
                0.00    0.00       1/78          Hunk_FreeToLowMark [154]
                0.00    0.00       3/113         W_GetLumpName [236]
                0.00    0.00       1/1           SwapPic [288]
                0.00    0.00       1/82          Hunk_LowMark [295]
-----------------------------------------------
                                                 <spontaneous>
[211]    0.0    0.00    0.01                 Cmd_Exec_f [211]
                0.00    0.01       8/328         COM_LoadFile [63]
                0.00    0.00       4/63          Con_Printf [250]
                0.00    0.00       7/520         Z_Free [289]
                0.00    0.00       4/82          Hunk_LowMark [295]
-----------------------------------------------
                0.00    0.01      72/72          CL_ParseServerMessage [17]
[212]    0.0    0.00    0.01      72         S_StaticSound [212]
                0.00    0.00      72/7210        S_LoadSound [47]
                0.00    0.00      72/129158      VectorNormalize [19]
-----------------------------------------------
                0.00    0.01       1/1           Host_Init [24]
[213]    0.0    0.00    0.01       1         SCR_Init [213]
                0.00    0.00       3/110         Draw_PicFromWad [80]
                0.00    0.00       8/134         Cvar_RegisterVariable [140]
                0.00    0.00       3/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.01    0.00    2958/2958        CL_SendMove [148]
[214]    0.0    0.01    0.00    2958         MSG_WriteShort [214]
-----------------------------------------------
                                                 <spontaneous>
[215]    0.0    0.01    0.00                 S_ExtraUpdate [215]
-----------------------------------------------
                0.00    0.00     963/963         CL_ParseServerMessage [17]
[216]    0.0    0.00    0.00     963         MSG_ReadFloat [216]
                0.00    0.00     963/89384       LongNoSwap [77]
-----------------------------------------------
                0.00    0.00      10/1019        Cbuf_InsertText [266]
                0.00    0.00      28/1019        Cbuf_AddText [279]
                0.00    0.00      37/1019        Cvar_Set [220]
                0.00    0.00      64/1019        CL_ParseServerMessage [17]
                0.00    0.00     105/1019        Key_Bind_f [196]
                0.00    0.00     131/1019        Cvar_RegisterVariable [140]
                0.00    0.00     219/1019        S_FindName [176]
                0.00    0.00     425/1019        Cmd_TokenizeString [151]
[217]    0.0    0.01    0.00    1019         Q_strlen [217]
-----------------------------------------------
                0.00    0.00      37/870         Cvar_Set [220]
                0.00    0.00      64/870         CL_ParseServerMessage [17]
                0.00    0.00     105/870         Key_Bind_f [196]
                0.00    0.00     108/870         S_LoadSound [47]
                0.00    0.00     131/870         Cvar_RegisterVariable [140]
                0.00    0.00     425/870         Cmd_TokenizeString [151]
[218]    0.0    0.01    0.00     870         Q_strcpy [218]
-----------------------------------------------
                                                 <spontaneous>
[219]    0.0    0.01    0.00                 Mod_ForName [219]
-----------------------------------------------
                0.00    0.00       1/37          Cvar_SetValue [280]
                0.00    0.00      36/37          Cvar_Command [204]
[220]    0.0    0.00    0.00      37         Cvar_Set [220]
                0.00    0.00    1689/48962       Q_strcmp [106]
                0.00    0.00      37/705         Z_Malloc [132]
                0.00    0.00      37/168         Q_atof [249]
                0.00    0.00      37/870         Q_strcpy [218]
                0.00    0.00      37/1019        Q_strlen [217]
                0.00    0.00      37/520         Z_Free [289]
-----------------------------------------------
                0.00    0.00       2/2           CL_TimeDemo_f [222]
[221]    0.0    0.00    0.00       2         CL_PlayDemo_f [221]
                0.00    0.00       4/169         COM_FindFile [85]
                0.00    0.00       5/5278        Sys_FileRead [25]
                0.00    0.00       2/3           CL_Disconnect [277]
                0.00    0.00       2/63          Con_Printf [250]
                0.00    0.00       2/146         Cmd_Argc [293]
                0.00    0.00       2/287         Cmd_Argv [291]
                0.00    0.00       2/2           COM_DefaultExtension [305]
-----------------------------------------------
                                                 <spontaneous>
[222]    0.0    0.00    0.00                 CL_TimeDemo_f [222]
                0.00    0.00       2/2           CL_PlayDemo_f [221]
                0.00    0.00       2/146         Cmd_Argc [293]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[223]    0.0    0.00    0.00       1         Host_InitLocal [223]
                0.00    0.00      15/134         Cvar_RegisterVariable [140]
                0.00    0.00       2/136         Cmd_AddCommand [146]
                0.00    0.00       2/2           Cvar_SetValue [280]
-----------------------------------------------
                0.00    0.00       5/1573        CL_ParseServerMessage [17]
                0.00    0.00     272/1573        CL_ParseClientdata [104]
                0.00    0.00    1296/1573        SCR_UpdateScreen [12]
[224]    0.0    0.00    0.00    1573         Sbar_Changed [224]
-----------------------------------------------
                0.00    0.00    1293/1293        SCR_UpdateScreen [12]
[225]    0.0    0.00    0.00    1293         M_Draw [225]
-----------------------------------------------
                0.00    0.00     139/139         CL_ParseServerInfo [21]
[226]    0.0    0.00    0.00     139         Mod_TouchModel [226]
-----------------------------------------------
                                1523             Mod_SetParent(mnode_s*, mnode_s*) [227]
                0.00    0.00       8/24          Mod_LoadNodes(lump_t*) [125]
                0.00    0.00      16/24          Mod_LoadBrushModel(model_s*, void*) [46]
[227]    0.0    0.00    0.00      24+1523    Mod_SetParent(mnode_s*, mnode_s*) [227]
                                1523             Mod_SetParent(mnode_s*, mnode_s*) [227]
-----------------------------------------------
                0.00    0.00      40/40          CL_ParseServerMessage [17]
[228]    0.0    0.00    0.00      40         R_AddEfrags [228]
                0.00    0.00      40/40          R_SplitEntityOnNode(mnode_s*) [229]
-----------------------------------------------
                                 950             R_SplitEntityOnNode(mnode_s*) [229]
                0.00    0.00      40/40          R_AddEfrags [228]
[229]    0.0    0.00    0.00      40+950     R_SplitEntityOnNode(mnode_s*) [229]
                0.00    0.00     653/1138525     BoxOnPlaneSide [11]
                                 950             R_SplitEntityOnNode(mnode_s*) [229]
-----------------------------------------------
                                                 <spontaneous>
[230]    0.0    0.00    0.00                 R_Init [230]
                0.00    0.00      11/134         Cvar_RegisterVariable [140]
                0.00    0.00       3/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.00       1/1           Mod_LoadTextures(lump_t*) [93]
[231]    0.0    0.00    0.00       1         R_InitSky [231]
                0.00    0.00       2/239         GL_LoadTexture [62]
-----------------------------------------------
                                                 <spontaneous>
[232]    0.0    0.00    0.00                 PR_Init [232]
                0.00    0.00      10/134         Cvar_RegisterVariable [140]
                0.00    0.00       4/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.00    2562/5520        S_Update [31]
                0.00    0.00    2958/5520        R_RenderScene() [1]
[233]    0.0    0.00    0.00    5520         SNDDMA_Submit [233]
-----------------------------------------------
                0.00    0.00    2958/2958        R_RenderView [41]
[234]    0.0    0.00    0.00    2958         D_EndParticles [234]
-----------------------------------------------
                0.00    0.00    1282/1282        _Host_Frame [5]
[235]    0.0    0.00    0.00    1282         Sys_SendKeyEvents [235]
-----------------------------------------------
                0.00    0.00       3/113         Draw_Init [210]
                0.00    0.00     110/113         Draw_PicFromWad [80]
[236]    0.0    0.00    0.00     113         W_GetLumpName [236]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerInfo [21]
[237]    0.0    0.00    0.00       1         Hunk_Check [237]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[238]    0.0    0.00    0.00       1         W_LoadWadFile [238]
                0.00    0.00       2/328         COM_LoadFile [63]
                0.00    0.00     652/89384       LongNoSwap [77]
-----------------------------------------------
                0.00    0.00       8/8           Mod_LoadBrushModel(model_s*, void*) [46]
[239]    0.0    0.00    0.00       8         Mod_LoadSubmodels(lump_t*) [239]
                0.00    0.00     891/43294       FloatNoSwap [108]
                0.00    0.00     693/89384       LongNoSwap [77]
                0.00    0.00       8/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.00     986/986         CL_SendMove [148]
[240]    0.0    0.00    0.00     986         MSG_WriteFloat [240]
                0.00    0.00     986/89384       LongNoSwap [77]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[241]    0.0    0.00    0.00       1         SV_Init [241]
                0.00    0.00      10/134         Cvar_RegisterVariable [140]
-----------------------------------------------
                                                 <spontaneous>
[242]    0.0    0.00    0.00                 M_Init [242]
                0.00    0.00      11/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.00    1282/1282        _Host_Frame [5]
[243]    0.0    0.00    0.00    1282         Sys_ConsoleInput [243]
-----------------------------------------------
                0.00    0.00     991/991         CL_ParseServerMessage [17]
[244]    0.0    0.00    0.00     991         MSG_BeginReading [244]
-----------------------------------------------
                0.00    0.00     986/986         R_RenderView [41]
[245]    0.0    0.00    0.00     986         R_DrawWaterSurfaces [245]
-----------------------------------------------
                0.00    0.00     986/986         R_SetupFrame() [87]
[246]    0.0    0.00    0.00     986         V_SetContentsColor [246]
-----------------------------------------------
                0.00    0.00     126/373         CL_ParseServerMessage [17]
                0.00    0.00     247/373         CL_ParseServerInfo [21]
[247]    0.0    0.00    0.00     373         MSG_ReadString [247]
-----------------------------------------------
                0.00    0.00     351/351         Cbuf_Execute [126]
[248]    0.0    0.00    0.00     351         V_BonusFlash_f [248]
-----------------------------------------------
                0.00    0.00      37/168         Cvar_Set [220]
                0.00    0.00     131/168         Cvar_RegisterVariable [140]
[249]    0.0    0.00    0.00     168         Q_atof [249]
-----------------------------------------------
                0.00    0.00       1/63          COM_LoadPackFile [124]
                0.00    0.00       1/63          COM_CheckRegistered [267]
                0.00    0.00       1/63          Con_Init [253]
                0.00    0.00       1/63          Host_Startdemos_f [283]
                0.00    0.00       2/63          CL_PlayDemo_f [221]
                0.00    0.00       2/63          CL_ParseServerInfo [21]
                0.00    0.00       2/63          Host_Init [24]
                0.00    0.00       2/63          S_Init [175]
                0.00    0.00       4/63          CL_Disconnect [277]
                0.00    0.00       4/63          Cmd_Exec_f [211]
                0.00    0.00      43/63          CL_ParseServerMessage [17]
[250]    0.0    0.00    0.00      63         Con_Printf [250]
                0.00    0.00      26/2588        GL_EndRendering [78]
                0.00    0.00      58/58          Con_Print [270]
                0.00    0.00      61/233         Sys_Printf [292]
-----------------------------------------------
                0.00    0.00     124/124         CL_RelinkEntities [74]
[251]    0.0    0.00    0.00     124         R_RocketTrail [251]
                0.00    0.00     124/129158      VectorNormalize [19]
-----------------------------------------------
                0.00    0.00     108/108         S_LoadSound [47]
[252]    0.0    0.00    0.00     108         GetWavinfo [252]
                0.00    0.00     879/13336       Q_strncmp [153]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[253]    0.0    0.00    0.00       1         Con_Init [253]
                0.00    0.00       4/136         Cmd_AddCommand [146]
                0.00    0.00       1/134         Cvar_RegisterVariable [140]
                0.00    0.00       1/63          Con_Printf [250]
                0.00    0.00       1/14327       Hunk_AllocName [54]
                0.00    0.00       1/2756        Q_memset [119]
                0.00    0.00       1/1294        Con_CheckResize [198]
                0.00    0.00       1/17          COM_CheckParm [299]
-----------------------------------------------
                                                 <spontaneous>
[254]    0.0    0.00    0.00                 Cmd_Init [254]
                0.00    0.00       5/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.00       1/1           CL_Init [208]
[255]    0.0    0.00    0.00       1         CL_InitTEnts [255]
                0.00    0.00       7/112         S_PrecacheSound [172]
-----------------------------------------------
                                                 <spontaneous>
[256]    0.0    0.00    0.00                 S_StopAllSounds [256]
                0.00    0.00       3/2756        Q_memset [119]
-----------------------------------------------
                0.00    0.00     244/244         CL_ParseServerInfo [21]
[257]    0.0    0.00    0.00     244         CL_KeepaliveMessage [257]
-----------------------------------------------
                0.00    0.00     164/164         COM_LoadFile [63]
[258]    0.0    0.00    0.00     164         Draw_EndDisc [258]
-----------------------------------------------
                0.00    0.00      48/48          Mod_LoadModel(model_s*, qboolean) [38]
[259]    0.0    0.00    0.00      48         COM_FileBase [259]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[260]    0.0    0.00    0.00       1         IN_Init [260]
-----------------------------------------------
                0.00    0.00       1/1           R_NewMap [32]
[261]    0.0    0.00    0.00       1         R_ClearParticles [261]
-----------------------------------------------
                0.00    0.00       1/1           S_Init [175]
[262]    0.0    0.00    0.00       1         SND_InitScaletable [262]
-----------------------------------------------
                                                 <spontaneous>
[263]    0.0    0.00    0.00                 Draw_BeginDisc [263]
-----------------------------------------------
                0.00    0.00     986/986         R_RenderView [41]
[264]    0.0    0.00    0.00     986         R_Mirror() [264]
-----------------------------------------------
                0.00    0.00      11/11          CL_ParseServerMessage [17]
[265]    0.0    0.00    0.00      11         V_ParseDamage [265]
                0.00    0.00      11/3105        AngleVectors [89]
                0.00    0.00      33/26156       MSG_ReadCoord [61]
                0.00    0.00      11/129158      VectorNormalize [19]
                0.00    0.00      22/57411       MSG_ReadByte [66]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[266]    0.0    0.00    0.00       1         Cbuf_InsertText [266]
                0.00    0.00       3/813         Q_memcpy [76]
                0.00    0.00       3/705         Z_Malloc [132]
                0.00    0.00      10/1019        Q_strlen [217]
                0.00    0.00       3/991         SZ_Clear [182]
                0.00    0.00       8/36          SZ_Write [298]
-----------------------------------------------
                0.00    0.00       2/2           Host_Init [24]
[267]    0.0    0.00    0.00       2         COM_CheckRegistered [267]
                0.00    0.00       1/169         COM_FindFile [85]
                0.00    0.00       1/63          Con_Printf [250]
-----------------------------------------------
                                                 <spontaneous>
[268]    0.0    0.00    0.00                 Chase_Init [268]
                0.00    0.00       3/134         Cvar_RegisterVariable [140]
-----------------------------------------------
                                                 <spontaneous>
[269]    0.0    0.00    0.00                 CL_StopPlayback [269]
                0.00    0.00       2/42          Sys_FileClose [183]
-----------------------------------------------
                0.00    0.00      58/58          Con_Printf [250]
[270]    0.0    0.00    0.00      58         Con_Print [270]
                0.00    0.00      33/2756        Q_memset [119]
-----------------------------------------------
                                                 <spontaneous>
[271]    0.0    0.00    0.00                 Key_Init [271]
                0.00    0.00       2/136         Cmd_AddCommand [146]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerInfo [21]
[272]    0.0    0.00    0.00       1         CL_ClearState [272]
                0.00    0.00       1/1           Host_ClearMemory [273]
                0.00    0.00       1/991         SZ_Clear [182]
-----------------------------------------------
                0.00    0.00       1/1           CL_ClearState [272]
[273]    0.0    0.00    0.00       1         Host_ClearMemory [273]
                0.00    0.00       1/78          Hunk_FreeToLowMark [154]
                0.00    0.00       1/9           Con_DPrintf [300]
                0.00    0.00       1/1           D_FlushCaches [310]
                0.00    0.00       1/1           Mod_ClearAll [312]
-----------------------------------------------
                                                 <spontaneous>
[274]    0.0    0.00    0.00                 VID_Init [274]
                0.00    0.00       3/238         quake::vram::allocate(unsigned int) [155]
                0.00    0.00       1/89384       LongNoSwap [77]
                0.00    0.00       1/233         Sys_Printf [292]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[275]    0.0    0.00    0.00       1         Memory_Init [275]
                0.00    0.00       1/136         Cmd_AddCommand [146]
                0.00    0.00       1/14327       Hunk_AllocName [54]
                0.00    0.00       1/17          COM_CheckParm [299]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[276]    0.0    0.00    0.00       1         Mod_Init [276]
                0.00    0.00       1/134         Cvar_RegisterVariable [140]
-----------------------------------------------
                0.00    0.00       1/3           Host_EndGame [282]
                0.00    0.00       2/3           CL_PlayDemo_f [221]
[277]    0.0    0.00    0.00       3         CL_Disconnect [277]
                0.00    0.00       4/63          Con_Printf [250]
                0.00    0.00       6/2756        Q_memset [119]
-----------------------------------------------
                                                 <spontaneous>
[278]    0.0    0.00    0.00                 Cmd_Alias_f [278]
                0.00    0.00       4/705         Z_Malloc [132]
-----------------------------------------------
                                                 <spontaneous>
[279]    0.0    0.00    0.00                 Cbuf_AddText [279]
                0.00    0.00      28/1019        Q_strlen [217]
-----------------------------------------------
                0.00    0.00       2/2           Host_InitLocal [223]
[280]    0.0    0.00    0.00       2         Cvar_SetValue [280]
                0.00    0.00       1/37          Cvar_Set [220]
-----------------------------------------------
                0.00    0.00       1/4           CL_Init [208]
                0.00    0.00       1/4           NET_Init [26]
                0.00    0.00       2/4           Host_Init [24]
[281]    0.0    0.00    0.00       4         SZ_Alloc [281]
                0.00    0.00       3/14327       Hunk_AllocName [54]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerMessage [17]
[282]    0.0    0.00    0.00       1         Host_EndGame [282]
                0.00    0.00       1/3           CL_Disconnect [277]
                0.00    0.00       1/9           Con_DPrintf [300]
-----------------------------------------------
                                                 <spontaneous>
[283]    0.0    0.00    0.00                 Host_Startdemos_f [283]
                0.00    0.00       1/63          Con_Printf [250]
                0.00    0.00       3/287         Cmd_Argv [291]
                0.00    0.00       1/146         Cmd_Argc [293]
-----------------------------------------------
                0.00    0.00       2/2           Host_Init [24]
[284]    0.0    0.00    0.00       2         R_InitParticles [284]
                0.00    0.00       1/14327       Hunk_AllocName [54]
                0.00    0.00       1/17          COM_CheckParm [299]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[285]    0.0    0.00    0.00       1         R_InitTextures [285]
                0.00    0.00       1/14327       Hunk_AllocName [54]
-----------------------------------------------
                                                 <spontaneous>
[286]    0.0    0.00    0.00                 Host_FindMaxClients [286]
                0.00    0.00       1/14327       Hunk_AllocName [54]
                0.00    0.00       2/17          COM_CheckParm [299]
-----------------------------------------------
                0.00    0.00       1/4           CL_ParseUpdate [50]
                0.00    0.00       3/4           CL_ParseServerMessage [17]
[287]    0.0    0.00    0.00       4         CL_SignonReply [287]
                0.00    0.00       5/2963        MSG_WriteByte [199]
                0.00    0.00       6/9           Con_DPrintf [300]
                0.00    0.00       5/5           MSG_WriteString [301]
                0.00    0.00       2/58          va [296]
                0.00    0.00       2/2           Con_ClearNotify [306]
-----------------------------------------------
                0.00    0.00       1/1           Draw_Init [210]
[288]    0.0    0.00    0.00       1         SwapPic [288]
                0.00    0.00       2/89384       LongNoSwap [77]
-----------------------------------------------
                0.00    0.00       7/520         Cmd_Exec_f [211]
                0.00    0.00      37/520         Cvar_Set [220]
                0.00    0.00      52/520         Key_Bind_f [196]
                0.00    0.00     424/520         Cmd_TokenizeString [151]
[289]    0.0    0.00    0.00     520         Z_Free [289]
-----------------------------------------------
                0.00    0.00     453/453         Cmd_TokenizeString [151]
[290]    0.0    0.00    0.00     453         COM_Parse [290]
-----------------------------------------------
                0.00    0.00       2/287         CL_PlayDemo_f [221]
                0.00    0.00       3/287         Host_Startdemos_f [283]
                0.00    0.00      72/287         Cvar_Command [204]
                0.00    0.00     210/287         Key_Bind_f [196]
[291]    0.0    0.00    0.00     287         Cmd_Argv [291]
-----------------------------------------------
                0.00    0.00       1/233         VID_Init [274]
                0.00    0.00       2/233         main [3]
                0.00    0.00       2/233         Host_Init [24]
                0.00    0.00      61/233         Con_Printf [250]
                0.00    0.00     167/233         COM_FindFile [85]
[292]    0.0    0.00    0.00     233         Sys_Printf [292]
-----------------------------------------------
                0.00    0.00       1/146         Host_Startdemos_f [283]
                0.00    0.00       2/146         CL_PlayDemo_f [221]
                0.00    0.00       2/146         CL_TimeDemo_f [222]
                0.00    0.00      36/146         Cvar_Command [204]
                0.00    0.00     105/146         Key_Bind_f [196]
[293]    0.0    0.00    0.00     146         Cmd_Argc [293]
-----------------------------------------------
                0.00    0.00     108/108         S_LoadSound [47]
[294]    0.0    0.00    0.00     108         Q_strcat [294]
-----------------------------------------------
                0.00    0.00       1/82          Draw_Init [210]
                0.00    0.00       1/82          Host_Init [24]
                0.00    0.00       4/82          Cmd_Exec_f [211]
                0.00    0.00      76/82          Mod_LoadAliasModel(model_s*, void*) [42]
[295]    0.0    0.00    0.00      82         Hunk_LowMark [295]
-----------------------------------------------
                0.00    0.00       1/58          COM_InitFilesystem [123]
                0.00    0.00       2/58          CL_SignonReply [287]
                0.00    0.00      55/58          Sbar_Init [81]
[296]    0.0    0.00    0.00      58         va [296]
-----------------------------------------------
                0.00    0.00      38/38          GL_MakeAliasModelDisplayLists [55]
[297]    0.0    0.00    0.00      38         COM_StripExtension [297]
-----------------------------------------------
                0.00    0.00       8/36          Cbuf_InsertText [266]
                0.00    0.00      28/36          CL_ParseServerMessage [17]
[298]    0.0    0.00    0.00      36         SZ_Write [298]
-----------------------------------------------
                0.00    0.00       1/17          Con_Init [253]
                0.00    0.00       1/17          Host_Init [24]
                0.00    0.00       1/17          Datagram_Init [27]
                0.00    0.00       1/17          R_InitParticles [284]
                0.00    0.00       1/17          Memory_Init [275]
                0.00    0.00       2/17          Host_FindMaxClients [286]
                0.00    0.00       2/17          Host_InitVCR [311]
                0.00    0.00       2/17          S_Init [175]
                0.00    0.00       6/17          NET_Init [26]
[299]    0.0    0.00    0.00      17         COM_CheckParm [299]
-----------------------------------------------
                0.00    0.00       1/9           CL_ParseServerInfo [21]
                0.00    0.00       1/9           Host_EndGame [282]
                0.00    0.00       1/9           Host_ClearMemory [273]
                0.00    0.00       6/9           CL_SignonReply [287]
[300]    0.0    0.00    0.00       9         Con_DPrintf [300]
-----------------------------------------------
                0.00    0.00       5/5           CL_SignonReply [287]
[301]    0.0    0.00    0.00       5         MSG_WriteString [301]
-----------------------------------------------
                0.00    0.00       3/3           CL_ParseServerMessage [17]
[302]    0.0    0.00    0.00       3         SCR_CenterPrint [302]
-----------------------------------------------
                0.00    0.00       2/2           CL_ParseTEnt [91]
[303]    0.0    0.00    0.00       2         CL_AllocDlight [303]
-----------------------------------------------
                0.00    0.00       2/2           CL_ParseServerMessage [17]
[304]    0.0    0.00    0.00       2         CL_NewTranslation [304]
-----------------------------------------------
                0.00    0.00       2/2           CL_PlayDemo_f [221]
[305]    0.0    0.00    0.00       2         COM_DefaultExtension [305]
-----------------------------------------------
                0.00    0.00       2/2           CL_SignonReply [287]
[306]    0.0    0.00    0.00       2         Con_ClearNotify [306]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[307]    0.0    0.00    0.00       1         CDAudio_Init [307]
-----------------------------------------------
                0.00    0.00       1/1           CL_ParseServerMessage [17]
[308]    0.0    0.00    0.00       1         CDAudio_Play [308]
-----------------------------------------------
                0.00    0.00       1/1           COM_LoadPackFile [124]
[309]    0.0    0.00    0.00       1         CRC_Init [309]
-----------------------------------------------
                0.00    0.00       1/1           Host_ClearMemory [273]
[310]    0.0    0.00    0.00       1         D_FlushCaches [310]
-----------------------------------------------
                0.00    0.00       1/1           Host_Init [24]
[311]    0.0    0.00    0.00       1         Host_InitVCR [311]
